playlist_name,playlist_id,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Fire It Up,2xSpHAvzlfm1UAiDMN5h3f,False,37,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,300188,10,7.26e-05,0.446,0.781,0.0369,0.464,-6.01,1,0.0302,0.354,92.42,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Concrete Jungle,31eAEubqzSqvVsZT1K2WsE,False,0,Shot To Hell,23jLKYTmctVOsw1ZrRSYk5,https://i.scdn.co/image/ab67616d0000b273a0c851bacdab6fdeeceb4cc7,2006-09-04,Black Label Society,0zfT626RwO6zN3RDYeRit5,203893,9,9.9e-06,0.447,0.989,0.0974,0.102,-4.107,1,0.103,0.369,137.841,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Suicide Messiah,1XVfv2X8TiH720qJ3WT0h5,False,39,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,347278,10,0.000196,0.347,0.837,2.93e-05,0.0712,-5.568,1,0.0794,0.196,153.452,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Black Mass Reverends,6nlhoFNMk6xrmXpqp9UbOy,False,0,Shot To Hell,23jLKYTmctVOsw1ZrRSYk5,https://i.scdn.co/image/ab67616d0000b273a0c851bacdab6fdeeceb4cc7,2006-09-04,Black Label Society,0zfT626RwO6zN3RDYeRit5,156933,7,8.71e-06,0.385,0.952,0.0061,0.0694,-4.146,1,0.0942,0.43,156.214,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Bleed for Me,6xJTipZ3B2lewY9Mwa9UJH,False,42,1919 Eternal,5YIShocZugjFr0MpBfl38D,https://i.scdn.co/image/ab67616d0000b2730ec4c901a2f61880a0ade76a,2002-07-01,Black Label Society,0zfT626RwO6zN3RDYeRit5,330480,10,0.00248,0.526,0.866,0.000515,0.283,-5.808,0,0.0926,0.29,121.011,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Blacked Out World,5dHaidwr9huUbNYeKvvHPU,False,0,Shot To Hell,23jLKYTmctVOsw1ZrRSYk5,https://i.scdn.co/image/ab67616d0000b273a0c851bacdab6fdeeceb4cc7,2006-09-04,Black Label Society,0zfT626RwO6zN3RDYeRit5,196813,3,4.31e-05,0.408,0.97,0.0569,0.217,-4.199,0,0.0728,0.285,93.2,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,In This River,6Dqw0jpPwKJaH3CoUtQ3f4,False,37,Mafia,0899wdvPa1nNtDHj0ZNYus,https://i.scdn.co/image/ab67616d0000b2737ad80f7d94ad87f521ad5514,2005,Black Label Society,0zfT626RwO6zN3RDYeRit5,232618,7,0.0802,0.446,0.4,1.72e-05,0.115,-7.014,1,0.0265,0.292,83.222,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Bridge to Cross,0kuArT0Tg3xbMQ3dtwnxGK,False,40,1919 Eternal,5YIShocZugjFr0MpBfl38D,https://i.scdn.co/image/ab67616d0000b2730ec4c901a2f61880a0ade76a,2002-07-01,Black Label Society,0zfT626RwO6zN3RDYeRit5,349413,3,0.0453,0.598,0.514,0.464,0.0803,-6.703,0,0.0255,0.235,125.192,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Losin' Your Mind - Live,2wRc54jex9NkWmPiWIvdOm,False,0,Unblackened (Live),7G6aixs17ixDXLmAC8O8rj,https://i.scdn.co/image/ab67616d0000b273752d18e80da1adb1b8d95ff1,2013-09-23,Black Label Society,0zfT626RwO6zN3RDYeRit5,347360,0,0.0631,0.236,0.927,0.186,0.712,-5.094,1,0.0665,0.142,75.152,"alternative metal, groove metal, hard rock, metal, nu metal"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Um Minuto Para O Fim Do Mundo,0bCLok3pkMS2lJtbgPVhph,False,0,Felicidade Instantânea,7jhRFavYDFcd4qHis1wmxH,https://i.scdn.co/image/ab67616d0000b27385ed4605cbcdb20abbafb094,2005-01-01,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,197750,0,0.0054,0.408,0.973,0.0,0.163,-2.802,1,0.049,0.67,126.724,"brazilian emo, brazilian punk, brazilian rock, pop rock brasileiro"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Só Por Uma Noite,3FXo3xKG3aYV3hvdRzUY61,False,68,Bocas Ordinárias,1FsdTRaD7Ec15uKh71PhkE,https://i.scdn.co/image/ab67616d0000b2738113a121677b794124f7a763,2002-01-01,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,203373,4,0.000382,0.574,0.964,0.0045,0.0578,-2.745,1,0.0458,0.644,109.037,"brazilian rock, hard rock brasileiro, rock alternativo brasileiro, rock nacional brasileiro"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,No More Tears,7w6PJe5KBPyvuRYxFkPssC,False,76,No More Tears (Expanded Edition),6eh82ojicL8RSJF7GkYTh7,https://i.scdn.co/image/ab67616d0000b273c2b61984b54ad58c8d6fdd19,1991-09-17,Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,443240,6,0.00167,0.346,0.749,8.86e-05,0.648,-6.506,1,0.035,0.315,102.591,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Californication,48UPSzbZjgc449aqz8bxox,False,86,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,329733,9,0.0021,0.592,0.767,0.00165,0.127,-2.788,0,0.027,0.328,96.483,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,False,87,Blood Sugar Sex Magik (Deluxe Edition),30Perjew8HyGkdSmqguYyg,https://i.scdn.co/image/ab67616d0000b273153d79816d853f2694b2cc70,1991-09-24,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,264307,4,0.0576,0.559,0.345,0.000105,0.141,-13.496,1,0.0459,0.458,84.581,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Snow (Hey Oh),2aibwv5hGXSgw7Yru8IYTO,False,83,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,334667,11,0.116,0.427,0.9,1.75e-05,0.119,-3.674,1,0.0499,0.599,104.655,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Scar Tissue,1G391cbiT3v3Cywg8T7DM1,False,86,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,215907,0,0.0779,0.595,0.717,0.00274,0.108,-4.803,1,0.0295,0.547,88.969,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Dani California,10Nmj3JCNoMeBQ87uw5j8k,False,82,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,https://i.scdn.co/image/ab67616d0000b27309fd83d32aee93dceba78517,2006-05-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,282160,0,0.0193,0.556,0.913,8.59e-06,0.346,-2.36,1,0.0437,0.73,96.184,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Otherside,64BbK9SFKH2jk86U3dGj2P,False,85,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,https://i.scdn.co/image/ab67616d0000b27394d08ab63e57b0cae74e8595,1999-06-08,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,255373,0,0.00316,0.458,0.795,0.000202,0.0756,-3.265,1,0.0574,0.513,123.229,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,False,87,By the Way (Deluxe Edition),6deiaArbeoqp1xPEGdEKp1,https://i.scdn.co/image/ab67616d0000b273de1af2785a83cc660155a0c4,2002-07-09,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,269000,9,0.0179,0.618,0.938,0.0,0.167,-3.442,1,0.0456,0.875,91.455,"alternative rock, funk metal, funk rock, permanent wave, rock"
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,So Far Away,7Hr1Ignop7cymbE3FbOtXa,False,68,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,326813,4,0.00847,0.286,0.703,7.39e-05,0.142,-4.491,0,0.0348,0.259,151.297,alternative metal
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Welcome to the Family,0jqblvsI9LBY4irmLVqqEO,False,69,Nightmare,7vfuTRXIAYJz5Uc8SddnTr,https://i.scdn.co/image/ab67616d0000b273c34064a3c5e4a25892a091f3,2010-07-23,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,245573,2,0.00267,0.567,0.946,0.0,0.0567,-3.973,0,0.0935,0.699,94.985,alternative metal
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Hail to the King,3kMBEnLhExewYVmOD0wGu0,False,41,Hail to the King,5AyyVAKsUf4bQAn5e5blSB,https://i.scdn.co/image/ab67616d0000b27394cec3fed870b8672514e6b1,2013-07-16,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,304880,3,0.000376,0.585,0.887,0.0518,0.132,-5.086,0,0.0362,0.711,118.035,alternative metal
wrapped 2017,5W0Cobdz6I45d3exBYTvIV,Angels,4kL8wGehAFldF9gtWJF1jE,False,0,The Stage,0cdCviY5SBNmhmHSraQVmM,https://i.scdn.co/image/ab67616d0000b273976da075737214c140ea3f2e,2016-10-28,Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,340627,7,0.00281,0.407,0.843,0.0367,0.0611,-8.43,0,0.0776,0.619,154.974,alternative metal
